P10_001N,P10_002N,P10_003N,P10_004N,P10_005N,P10_006N,P10_007N,P10_008N,P10_009N,state,county,tract,block
14,10,7,0,2,0,0,1,4,42,101,003901,1008
92,89,59,9,0,17,0,4,3,42,101,003901,1009
109,104,85,4,0,9,0,6,5,42,101,003901,1010
132,127,81,6,0,34,0,6,5,42,101,003901,1011
80,76,58,0,0,12,0,6,4,42,101,003901,1012
95,92,70,8,0,14,0,0,3,42,101,003901,1013
97,96,58,4,0,19,0,15,1,42,101,003901,1014
77,71,59,0,0,5,0,7,6,42,101,003901,2000
108,105,98,1,0,6,0,0,3,42,101,003901,2001
133,126,93,11,0,22,0,0,7,42,101,003901,2002
135,127,104,5,0,13,0,5,8,42,101,003901,2003
45,43,36,1,0,4,0,2,2,42,101,003901,2004
124,120,101,8,1,7,0,3,4,42,101,003901,2005
15,9,1,1,1,2,0,4,6,42,101,028600,1002
43,35,5,11,0,9,0,10,8,42,101,028600,1003
65,60,15,16,1,2,0,26,5,42,101,028600,1004
91,87,0,53,1,18,0,15,4,42,101,028600,1005
152,136,9,49,1,25,0,52,16,42,101,028600,1006
133,127,4,71,2,19,0,31,6,42,101,028600,1007
148,138,20,49,3,31,0,35,10,42,101,028600,1008
59,59,3,33,0,7,0,16,0,42,101,028600,1009
62,59,2,28,0,8,1,20,3,42,101,028600,1010
39,33,4,23,0,0,0,6,6,42,101,028600,1011
47,41,0,18,0,5,0,18,6,42,101,028600,1012
51,43,0,29,0,7,0,7,8,42,101,028600,1013
66,53,11,14,0,6,0,22,13,42,101,028600,1014
107,96,9,40,2,15,0,30,11,42,101,028600,1015
0,0,0,0,0,0,0,0,0,42,101,028600,2000
15,12,1,8,1,2,0,0,3,42,101,028600,2001
169,152,5,86,2,19,0,40,17,42,101,028600,2002
177,167,10,106,3,7,0,41,10,42,101,028600,2003
170,159,11,103,0,10,0,35,11,42,101,028600,2004
118,117,0,69,1,1,0,46,1,42,101,028600,2005
5,5,0,5,0,0,0,0,0,42,101,030000,1011
73,68,13,33,2,4,0,16,5,42,101,030000,1008
95,93,16,43,0,22,0,12,2,42,101,030000,1009
18,15,8,7,0,0,0,0,3,42,101,030000,1010
60,55,9,32,0,0,0,14,5,42,101,030000,1012
41,36,16,20,0,0,0,0,5,42,101,030000,1013
86,78,9,57,0,2,0,10,8,42,101,030000,1014
68,66,5,31,4,3,0,23,2,42,101,030000,1015
89,80,6,40,1,0,3,30,9,42,101,030000,1016
0,0,0,0,0,0,0,0,0,42,101,030000,1017
119,109,40,48,0,1,0,20,10,42,101,030000,1018
0,0,0,0,0,0,0,0,0,42,101,030000,2000
111,102,40,35,1,0,0,26,9,42,101,030000,2001
184,175,49,100,0,1,0,25,9,42,101,030000,2002
80,79,7,59,0,4,0,9,1,42,101,030000,2003
59,44,2,35,0,0,0,7,15,42,101,030000,2004
129,115,29,62,0,7,0,17,14,42,101,030000,2005
91,89,13,44,2,0,2,28,2,42,101,030000,2006
105,97,15,61,0,5,0,16,8,42,101,030000,2007
85,70,25,36,0,0,0,9,15,42,101,030000,2008
56,51,13,21,0,0,0,17,5,42,101,030000,2009
91,83,20,46,0,0,0,17,8,42,101,030000,2010
87,87,21,63,0,1,0,2,0,42,101,030000,2011
89,84,6,63,0,0,0,15,5,42,101,030000,2012
35,34,4,20,0,8,0,2,1,42,101,030000,2013
91,84,15,48,0,0,0,21,7,42,101,030000,2014
49,49,13,25,2,6,0,3,0,42,101,030000,2015
39,28,6,17,1,0,0,4,11,42,101,030000,2016
6,5,0,5,0,0,0,0,1,42,101,007102,3000
87,85,0,84,0,0,0,1,2,42,101,007102,3001
82,75,0,75,0,0,0,0,7,42,101,007102,3002
62,58,5,50,0,0,0,3,4,42,101,007102,3003
107,101,0,100,0,1,0,0,6,42,101,007102,3004
91,91,0,90,0,0,0,1,0,42,101,007102,3005
121,113,2,110,0,0,0,1,8,42,101,007102,3006
70,68,5,59,0,1,0,3,2,42,101,007102,3007
65,61,2,59,0,0,0,0,4,42,101,007102,3008
107,100,9,88,0,0,0,3,7,42,101,007102,4000
84,81,1,73,2,0,0,5,3,42,101,007102,4001
50,50,5,45,0,0,0,0,0,42,101,007102,4002
68,67,0,63,4,0,0,0,1,42,101,007102,4003
72,70,3,62,0,0,0,5,2,42,101,007102,4004
76,72,0,72,0,0,0,0,4,42,101,007102,4005
59,59,0,59,0,0,0,0,0,42,101,007102,4006
98,95,0,95,0,0,0,0,3,42,101,007102,4007
129,123,2,114,0,1,0,6,6,42,101,007102,5000
106,100,2,96,0,1,0,1,6,42,101,007102,5001
90,89,1,87,1,0,0,0,1,42,101,007102,5002
77,65,1,62,0,2,0,0,12,42,101,007102,5003
73,72,1,71,0,0,0,0,1,42,101,007102,5004
102,101,0,99,0,0,0,2,1,42,101,007102,5005
0,0,0,0,0,0,0,0,0,42,101,007102,5006
64,59,6,45,0,1,0,7,5,42,101,014900,1006
53,47,0,42,4,1,0,0,6,42,101,014900,1003
14,11,3,8,0,0,0,0,3,42,101,014900,1004
18,18,1,15,0,0,0,2,0,42,101,014900,1005
50,47,0,47,0,0,0,0,3,42,101,014900,1007
68,68,0,67,0,0,0,1,0,42,101,014900,1008
75,74,7,64,0,0,0,3,1,42,101,014900,1009
45,45,0,42,0,0,0,3,0,42,101,014900,1010
53,53,2,50,0,1,0,0,0,42,101,014900,1011
32,32,0,32,0,0,0,0,0,42,101,014900,1012
78,72,6,63,0,3,0,0,6,42,101,014900,2000
67,67,6,61,0,0,0,0,0,42,101,014900,2001
77,76,0,67,0,4,0,5,1,42,101,014900,2002
37,34,1,31,0,0,0,2,3,42,101,014900,2003
51,50,3,46,0,0,0,1,1,42,101,014900,2004
58,57,15,42,0,0,0,0,1,42,101,014900,2005
65,63,3,60,0,0,0,0,2,42,101,014900,3000
45,44,0,44,0,0,0,0,1,42,101,014900,3001
70,66,3,60,0,3,0,0,4,42,101,014900,3002
68,67,2,55,0,0,0,10,1,42,101,014900,3003
26,22,2,13,0,7,0,0,4,42,101,014900,3004
33,30,3,26,0,1,0,0,3,42,101,014900,3005
26,26,2,21,0,3,0,0,0,42,101,014900,3006
86,84,39,38,0,4,0,3,2,42,101,013300,1003
15,10,0,9,0,0,0,1,5,42,101,013300,1000
59,53,28,13,0,10,0,2,6,42,101,013300,1001
43,41,0,39,0,2,0,0,2,42,101,013300,1002
59,59,40,7,0,12,0,0,0,42,101,013300,1004
117,108,74,10,0,20,0,4,9,42,101,013300,1005
42,40,32,6,0,0,0,2,2,42,101,013300,1006
63,56,28,25,1,1,0,1,7,42,101,013300,1007
111,99,72,11,0,15,0,1,12,42,101,013300,1008
144,137,96,34,0,7,0,0,7,42,101,013300,1009
103,99,64,10,1,21,0,3,4,42,101,013300,1010
26,23,18,0,0,5,0,0,3,42,101,013300,1011
0,0,0,0,0,0,0,0,0,42,101,013300,1012
65,56,42,13,0,1,0,0,9,42,101,013300,1013
46,42,7,28,4,3,0,0,4,42,101,013300,1014
77,67,21,38,0,4,0,4,10,42,101,013300,1015
65,63,37,24,0,2,0,0,2,42,101,013300,1016
110,104,58,40,0,0,0,6,6,42,101,013300,1017
68,65,50,15,0,0,0,0,3,42,101,013300,1018
54,49,15,24,0,5,0,5,5,42,101,013300,1019
68,63,49,7,3,4,0,0,5,42,101,013300,1020
0,0,0,0,0,0,0,0,0,42,101,013300,1021
47,44,13,31,0,0,0,0,3,42,101,013300,1022
35,29,23,6,0,0,0,0,6,42,101,013300,1023
96,87,67,10,0,7,0,3,9,42,101,013300,1024
129,124,64,48,0,10,0,2,5,42,101,013300,1025
67,46,25,13,3,5,0,0,21,42,101,013300,1026
0,0,0,0,0,0,0,0,0,42,101,013300,1027
126,120,85,18,0,16,0,1,6,42,101,013300,2000
214,190,152,7,0,21,0,10,24,42,101,013300,2001
169,168,128,26,2,5,0,7,1,42,101,013300,2002
65,65,52,8,0,5,0,0,0,42,101,013300,2003
160,139,127,3,0,9,0,0,21,42,101,013300,2004
0,0,0,0,0,0,0,0,0,42,101,013300,2005
0,0,0,0,0,0,0,0,0,42,101,013300,2006
37,34,13,15,0,6,0,0,3,42,101,013800,2021
25,23,6,16,1,0,0,0,2,42,101,013800,2018
81,78,51,27,0,0,0,0,3,42,101,013800,2019
34,34,30,4,0,0,0,0,0,42,101,013800,2020
14,9,5,1,0,1,0,2,5,42,101,013800,2022
36,34,22,7,0,5,0,0,2,42,101,013800,2023
22,16,11,3,0,2,0,0,6,42,101,013800,2024
20,18,4,10,0,2,0,2,2,42,101,013800,2025
41,35,1,31,0,3,0,0,6,42,101,013800,2026
80,73,24,46,0,2,0,1,7,42,101,013800,2027
54,54,20,34,0,0,0,0,0,42,101,013800,2028
52,50,38,12,0,0,0,0,2,42,101,013800,2029
78,77,66,11,0,0,0,0,1,42,101,013800,2030
75,69,4,55,0,2,0,8,6,42,101,030000,2017
107,104,29,49,0,0,0,26,3,42,101,030000,3000
63,60,14,43,1,0,0,2,3,42,101,030000,3001
72,70,33,25,1,3,0,8,2,42,101,030000,3002
69,58,17,21,0,6,0,14,11,42,101,030000,3003
114,111,31,56,0,4,0,20,3,42,101,030000,3004
105,94,32,38,3,2,0,19,11,42,101,030000,3005
61,60,1,56,0,3,0,0,1,42,101,014900,3007
0,0,0,0,0,0,0,0,0,42,101,014900,3008
64,62,12,45,0,0,0,5,2,42,101,014900,3009
105,103,11,88,0,0,0,4,2,42,101,014900,4000
75,73,0,65,1,3,0,4,2,42,101,014900,4001
92,92,4,88,0,0,0,0,0,42,101,014900,4002
76,68,9,58,0,0,0,1,8,42,101,014900,4003
78,76,6,64,4,0,0,2,2,42,101,014900,4004
86,86,11,74,0,0,0,1,0,42,101,014900,4005
77,77,1,75,0,1,0,0,0,42,101,014900,5000
47,45,0,42,0,3,0,0,2,42,101,014900,5001
87,83,4,79,0,0,0,0,4,42,101,014900,5002
64,61,57,2,0,0,0,2,3,42,101,016001,2019
16,11,10,0,0,1,0,0,5,42,101,016001,2016
45,41,33,1,0,7,0,0,4,42,101,016001,2017
44,43,40,3,0,0,0,0,1,42,101,016001,2018
0,0,0,0,0,0,0,0,0,42,101,016001,2020
0,0,0,0,0,0,0,0,0,42,101,016002,1000
30,29,19,0,0,1,0,9,1,42,101,016002,1001
0,0,0,0,0,0,0,0,0,42,101,016002,1002
30,27,25,0,0,2,0,0,3,42,101,016002,1003
45,41,39,0,0,0,0,2,4,42,101,016002,1004
70,69,61,3,0,4,1,0,1,42,101,016002,1005
47,41,35,0,0,5,0,1,6,42,101,016002,1006
27,26,26,0,0,0,0,0,1,42,101,016002,1007
37,36,36,0,0,0,0,0,1,42,101,016002,1008
37,34,5,26,0,3,0,0,3,42,101,013800,2031
101,88,19,69,0,0,0,0,13,42,101,013800,2032
63,62,3,59,0,0,0,0,1,42,101,013900,1000
6,4,0,3,0,0,0,1,2,42,101,013900,1001
4,4,0,4,0,0,0,0,0,42,101,013900,1002
0,0,0,0,0,0,0,0,0,42,101,013900,1003
138,138,0,136,2,0,0,0,0,42,101,013900,1004
6,6,0,0,0,0,0,6,0,42,101,013900,1005
53,47,39,6,0,0,0,2,6,42,101,016002,1009
44,40,38,0,0,2,0,0,4,42,101,016002,1010
51,51,42,0,0,9,0,0,0,42,101,016002,1011
29,27,18,4,0,2,0,3,2,42,101,016002,1012
39,39,36,0,0,0,0,3,0,42,101,016002,1013
48,44,34,8,0,2,0,0,4,42,101,016002,1014
76,65,57,5,0,1,0,2,11,42,101,016002,2000
53,52,43,2,0,7,0,0,1,42,101,016002,2001
87,80,79,0,1,0,0,0,7,42,101,016002,2002
79,75,62,0,2,6,0,5,4,42,101,016002,2003
82,77,73,0,1,3,0,0,5,42,101,016002,2004
62,59,58,1,0,0,0,0,3,42,101,016002,2005
77,73,68,5,0,0,0,0,4,42,101,016002,2006
106,102,77,5,0,13,0,7,4,42,101,016002,2007
28,28,23,0,0,3,0,2,0,42,101,016002,2008
68,59,47,3,0,8,1,0,9,42,101,016002,2009
75,75,69,1,0,5,0,0,0,42,101,016002,2010
61,59,57,0,0,0,0,2,2,42,101,016002,2011
28,27,27,0,0,0,0,0,1,42,101,016002,3000
82,77,65,0,0,3,0,9,5,42,101,016002,3001
66,61,21,15,0,0,0,25,5,42,101,017900,5004
27,22,6,7,0,4,0,5,5,42,101,016200,1022
0,0,0,0,0,0,0,0,0,42,101,016200,1023
7,4,1,1,0,0,0,2,3,42,101,016200,1024
4,2,2,0,0,0,0,0,2,42,101,016200,1025
24,22,18,0,0,0,0,4,2,42,101,016200,2000
0,0,0,0,0,0,0,0,0,42,101,013900,1006
2,2,1,1,0,0,0,0,0,42,101,013900,1007
36,36,1,35,0,0,0,0,0,42,101,013900,1008
20,20,0,20,0,0,0,0,0,42,101,013900,1009
38,36,0,35,0,0,0,1,2,42,101,013900,1010
89,88,0,80,3,0,0,5,1,42,101,013900,2000
46,46,0,46,0,0,0,0,0,42,101,013900,2001
36,31,0,31,0,0,0,0,5,42,101,013900,2002
37,33,5,24,0,0,0,4,4,42,101,013900,2003
4,2,0,2,0,0,0,0,2,42,101,013900,2004
5,2,0,1,0,0,0,1,3,42,101,013900,2005
0,0,0,0,0,0,0,0,0,42,101,013900,2006
0,0,0,0,0,0,0,0,0,42,101,013900,2007
0,0,0,0,0,0,0,0,0,42,101,013900,2008
23,17,2,4,0,0,0,11,6,42,101,016200,1004
0,0,0,0,0,0,0,0,0,42,101,016200,1001
16,15,2,11,0,0,0,2,1,42,101,016200,1002
23,22,3,7,0,0,0,12,1,42,101,016200,1003
36,34,7,18,0,0,0,9,2,42,101,016200,1005
28,14,0,0,0,0,0,14,14,42,101,016200,1006
36,31,11,13,2,0,0,5,5,42,101,016200,1007
59,50,2,26,0,1,0,21,9,42,101,016200,1008
58,43,3,31,0,0,0,9,15,42,101,016200,1009
5,4,3,0,1,0,0,0,1,42,101,016200,1010
35,30,11,8,1,0,0,10,5,42,101,016200,1011
13,8,5,0,0,0,0,3,5,42,101,016200,1012
21,17,4,7,0,0,0,6,4,42,101,016200,1013
10,7,3,3,0,0,0,1,3,42,101,016200,1014
15,5,1,0,0,0,0,4,10,42,101,016200,1015
15,6,0,1,0,0,0,5,9,42,101,016200,1016
56,44,5,5,3,0,0,31,12,42,101,016200,1017
0,0,0,0,0,0,0,0,0,42,101,016200,1018
45,45,7,13,0,0,0,25,0,42,101,016200,1019
60,53,3,21,2,5,0,22,7,42,101,016200,1020
13,12,5,1,0,0,0,6,1,42,101,016200,1021
61,44,4,9,0,0,0,31,17,42,101,017900,5001
27,25,1,13,1,0,1,9,2,42,101,017900,5002
43,30,3,14,0,0,0,13,13,42,101,017900,5003
57,52,7,18,0,4,0,23,5,42,101,017900,5005
62,51,7,23,0,0,0,21,11,42,101,017900,5006
51,51,5,30,0,0,0,16,0,42,101,017900,5007
35,30,2,22,1,0,0,5,5,42,101,017900,5008
34,34,23,7,0,0,0,4,0,42,101,017900,5009
33,21,10,3,0,3,0,5,12,42,101,017900,5010
53,46,23,11,0,0,0,12,7,42,101,017900,5011
30,29,4,12,0,13,0,0,1,42,101,017900,5012
0,0,0,0,0,0,0,0,0,42,101,017900,5013
21,14,3,1,0,0,0,10,7,42,101,017900,5014
0,0,0,0,0,0,0,0,0,42,101,017900,5015
58,48,23,17,0,2,0,6,10,42,101,017900,5016
75,68,41,11,0,7,0,9,7,42,101,017900,5017
0,0,0,0,0,0,0,0,0,42,101,017900,5018
0,0,0,0,0,0,0,0,0,42,101,017900,5019
0,0,0,0,0,0,0,0,0,42,101,017900,5020
16,16,15,0,0,0,1,0,0,42,101,018001,1000
24,22,21,1,0,0,0,0,2,42,101,018001,1001
48,48,45,0,0,3,0,0,0,42,101,018001,1002
94,86,86,0,0,0,0,0,8,42,101,018001,1003
28,27,24,3,0,0,0,0,1,42,101,018001,1004
18,16,11,1,0,4,0,0,2,42,101,018001,1005
5,5,5,0,0,0,0,0,0,42,101,018001,1006
0,0,0,0,0,0,0,0,0,42,101,018001,1007
0,0,0,0,0,0,0,0,0,42,101,018001,1008
0,0,0,0,0,0,0,0,0,42,101,018001,1009
22,18,16,0,0,2,0,0,4,42,101,018001,1010
72,69,59,6,0,3,0,1,3,42,101,018001,1011
18,14,7,0,0,7,0,0,4,42,101,018001,1012
10,8,4,3,0,1,0,0,2,42,101,018001,1013
15,14,14,0,0,0,0,0,1,42,101,018001,1014
106,81,18,13,2,0,0,48,25,42,101,017500,5007
113,89,8,25,0,4,0,52,24,42,101,017500,5004
37,29,7,6,0,0,0,16,8,42,101,017500,5005
47,43,5,10,0,2,0,26,4,42,101,017500,5006
57,56,2,23,1,0,0,30,1,42,101,017500,5008
87,82,19,12,4,0,0,47,5,42,101,017500,5009
77,71,8,22,0,3,0,38,6,42,101,017500,5010
78,70,7,17,0,0,0,46,8,42,101,017500,5011
75,58,5,13,3,0,1,36,17,42,101,017500,6000
0,0,0,0,0,0,0,0,0,42,101,017500,6001
9,9,1,5,2,0,0,1,0,42,101,017500,6002
8,4,2,2,0,0,0,0,4,42,101,017500,6003
25,24,5,4,0,0,0,15,1,42,101,017500,6004
64,58,3,14,0,0,0,41,6,42,101,017500,6005
65,51,16,11,0,0,0,24,14,42,101,016200,2001
85,79,42,9,0,2,0,26,6,42,101,016200,2002
29,15,6,3,0,0,0,6,14,42,101,016200,2003
57,43,7,8,0,0,0,28,14,42,101,016200,2004
43,40,5,9,1,2,0,23,3,42,101,016200,2005
69,53,6,12,2,0,0,33,16,42,101,016200,2006
41,36,3,6,0,8,0,19,5,42,101,016200,2007
39,36,6,10,0,1,0,19,3,42,101,016200,2008
73,57,12,8,0,6,0,31,16,42,101,016200,2009
28,28,0,28,0,0,0,0,0,42,101,016902,3020
18,18,0,17,0,1,0,0,0,42,101,016902,3017
36,36,3,33,0,0,0,0,0,42,101,016902,3018
54,54,0,54,0,0,0,0,0,42,101,016902,3019
45,45,5,36,0,0,0,4,0,42,101,016902,3021
16,16,0,16,0,0,0,0,0,42,101,016902,3022
40,38,0,38,0,0,0,0,2,42,101,016902,4000
48,44,0,43,0,0,0,1,4,42,101,016902,4001
81,80,0,80,0,0,0,0,1,42,101,016902,4002
94,94,1,92,0,1,0,0,0,42,101,016902,4003
47,46,0,45,0,0,0,1,1,42,101,016902,4004
84,84,0,82,0,0,0,2,0,42,101,016902,4005
65,61,0,61,0,0,0,0,4,42,101,016902,4006
106,102,4,98,0,0,0,0,4,42,101,016902,4007
34,34,0,34,0,0,0,0,0,42,101,016902,4008
42,41,3,38,0,0,0,0,1,42,101,016902,4009
62,61,1,60,0,0,0,0,1,42,101,016902,4010
72,69,0,69,0,0,0,0,3,42,101,016902,4011
44,39,0,39,0,0,0,0,5,42,101,016902,4012
31,30,0,30,0,0,0,0,1,42,101,016902,4013
58,56,0,54,0,0,0,2,2,42,101,016902,4014
52,48,8,39,0,0,0,1,4,42,101,016902,4015
63,59,0,55,0,0,0,4,4,42,101,016902,4016
0,0,0,0,0,0,0,0,0,42,101,017000,1000
536,505,280,166,0,44,1,14,31,42,101,017000,1001
57,54,36,14,0,4,0,0,3,42,101,017000,1002
0,0,0,0,0,0,0,0,0,42,101,017000,1003
0,0,0,0,0,0,0,0,0,42,101,017000,1004
0,0,0,0,0,0,0,0,0,42,101,017000,1005
0,0,0,0,0,0,0,0,0,42,101,017000,1006
0,0,0,0,0,0,0,0,0,42,101,017000,1007
7,7,2,5,0,0,0,0,0,42,101,017000,1008
0,0,0,0,0,0,0,0,0,42,101,017000,1009
78,76,29,47,0,0,0,0,2,42,101,017000,1010
67,64,21,35,0,7,1,0,3,42,101,017000,1011
23,23,16,3,0,4,0,0,0,42,101,035200,1010
141,136,82,50,2,0,0,2,5,42,101,035200,1007
51,50,29,20,0,0,0,1,1,42,101,035200,1008
54,49,19,27,0,3,0,0,5,42,101,002000,1009
11,10,6,4,0,0,0,0,1,42,101,002000,1006
103,102,65,24,0,13,0,0,1,42,101,002000,1007
70,70,47,19,0,3,0,1,0,42,101,002000,1008
59,59,24,30,0,5,0,0,0,42,101,002000,1010
71,70,19,49,0,1,0,1,1,42,101,002000,1011
108,105,42,56,0,7,0,0,3,42,101,002000,1012
77,75,41,26,0,7,0,1,2,42,101,002000,1013
82,82,26,48,0,2,0,6,0,42,101,002000,1014
57,54,21,33,0,0,0,0,3,42,101,002000,1015
97,89,36,48,0,5,0,0,8,42,101,002000,1016
56,51,17,30,0,2,0,2,5,42,101,002000,1017
75,71,25,42,0,0,0,4,4,42,101,002000,1018
78,77,32,39,0,6,0,0,1,42,101,002000,1019
51,51,18,28,0,0,0,5,0,42,101,002000,1020
73,71,27,42,0,0,0,2,2,42,101,002000,2000
48,39,15,5,0,0,0,19,9,42,101,017500,6006
40,25,1,13,2,1,0,8,15,42,101,017500,6007
29,27,0,14,0,3,0,10,2,42,101,017500,6008
29,23,3,6,0,0,0,14,6,42,101,017500,6009
55,49,8,16,2,0,0,23,6,42,101,017500,6010
53,43,2,0,0,6,0,35,10,42,101,017500,6011
51,46,1,13,1,0,0,31,5,42,101,017500,6012
76,63,19,16,0,0,0,28,13,42,101,017500,6013
73,70,13,16,0,0,0,41,3,42,101,017500,6014
70,67,4,18,0,0,0,45,3,42,101,017500,6015
46,45,2,17,5,3,0,18,1,42,101,017500,6016
41,39,5,17,2,0,0,15,2,42,101,017500,6017
20,17,0,11,1,0,0,5,3,42,101,017500,6018
21,18,3,5,0,0,0,10,3,42,101,017500,6019
74,66,6,6,0,0,0,54,8,42,101,017601,1000
81,69,3,5,0,0,0,61,12,42,101,017601,1001
62,45,6,0,1,0,0,38,17,42,101,017601,1002
64,63,7,10,0,0,0,46,1,42,101,017601,1003
37,30,13,0,1,0,0,16,7,42,101,017601,1004
72,62,4,13,0,0,0,45,10,42,101,017601,1005
35,31,1,6,8,0,0,16,4,42,101,017601,1006
0,0,0,0,0,0,0,0,0,42,101,020701,2008
166,156,142,11,0,0,0,3,10,42,101,020701,2005
185,159,134,19,0,6,0,0,26,42,101,020701,2006
78,67,62,3,0,2,0,0,11,42,101,020701,2007
135,134,121,5,0,8,0,0,1,42,101,020701,2009
92,87,70,10,0,7,0,0,5,42,101,020701,2010
103,95,80,7,0,7,0,1,8,42,101,020701,2011
0,0,0,0,0,0,0,0,0,42,101,020701,2012
0,0,0,0,0,0,0,0,0,42,101,020701,2013
50,46,32,14,0,0,0,0,4,42,101,020701,2014
26,17,17,0,0,0,0,0,9,42,101,020701,2015
105,103,88,8,0,0,0,7,2,42,101,020701,2016
42,42,37,1,0,4,0,0,0,42,101,020701,2017
0,0,0,0,0,0,0,0,0,42,101,020701,2018
55,54,53,0,0,0,0,1,1,42,101,020701,3000
55,49,46,3,0,0,0,0,6,42,101,020701,3001
81,72,57,7,0,8,0,0,9,42,101,020701,3002
119,111,90,7,0,11,0,3,8,42,101,020701,3003
78,76,63,13,0,0,0,0,2,42,101,020701,3004
154,152,129,10,1,12,0,0,2,42,101,020701,3005
81,81,71,4,0,1,0,5,0,42,101,020701,3006
81,74,73,1,0,0,0,0,7,42,101,020701,3007
9,8,5,2,0,0,1,0,1,42,101,020701,3008
0,0,0,0,0,0,0,0,0,42,101,020701,3009
102,94,77,13,0,3,0,1,8,42,101,020702,1000
164,163,57,82,0,22,0,2,1,42,101,020702,1001
0,0,0,0,0,0,0,0,0,42,101,035200,1009
38,37,28,1,0,0,3,5,1,42,101,035200,1011
0,0,0,0,0,0,0,0,0,42,101,035200,1012
0,0,0,0,0,0,0,0,0,42,101,035200,1013
0,0,0,0,0,0,0,0,0,42,101,035200,1014
0,0,0,0,0,0,0,0,0,42,101,035200,1015
36,36,31,5,0,0,0,0,0,42,101,035200,1016
194,191,181,0,0,8,0,2,3,42,101,035200,1017
22,20,20,0,0,0,0,0,2,42,101,035200,1018
29,24,22,2,0,0,0,0,5,42,101,035200,1019
46,41,34,0,0,2,0,5,5,42,101,035200,1020
40,40,26,3,0,6,0,5,0,42,101,035200,1021
58,58,50,4,0,4,0,0,0,42,101,035200,1022
24,22,22,0,0,0,0,0,2,42,101,035200,1023
36,35,28,6,0,1,0,0,1,42,101,035200,1024
0,0,0,0,0,0,0,0,0,42,101,035200,2000
0,0,0,0,0,0,0,0,0,42,101,035200,2001
0,0,0,0,0,0,0,0,0,42,101,035200,2002
0,0,0,0,0,0,0,0,0,42,101,035200,2003
52,52,44,4,0,0,0,4,0,42,101,035200,2004
251,251,239,0,0,12,0,0,0,42,101,035200,2005
76,75,72,0,0,0,0,3,1,42,101,035200,2006
74,74,71,3,0,0,0,0,0,42,101,035200,2007
45,45,28,4,0,10,0,3,0,42,101,035200,2008
56,50,45,1,0,3,1,0,6,42,101,035200,2009
66,66,53,1,0,9,0,3,0,42,101,035200,2010
42,39,37,2,0,0,0,0,3,42,101,035200,2011
55,50,43,5,0,2,0,0,5,42,101,035200,2012
48,47,44,2,0,1,0,0,1,42,101,035200,2013
83,77,69,4,1,0,0,3,6,42,101,035200,3000
149,145,125,9,0,7,0,4,4,42,101,035200,3001
70,60,46,10,0,3,0,1,10,42,101,035200,3002
0,0,0,0,0,0,0,0,0,42,101,002000,2001
58,55,7,44,0,3,0,1,3,42,101,002000,2002
53,51,23,23,0,5,0,0,2,42,101,002000,2003
46,43,17,12,0,14,0,0,3,42,101,002000,2004
37,37,24,13,0,0,0,0,0,42,101,002000,2005
43,40,11,22,0,4,0,3,3,42,101,002000,2006
65,65,24,40,0,0,0,1,0,42,101,002000,2007
80,80,27,34,4,15,0,0,0,42,101,002000,2008
39,32,12,18,0,0,0,2,7,42,101,002000,2009
29,29,4,22,0,3,0,0,0,42,101,002000,2010
74,72,21,41,0,4,0,6,2,42,101,002000,2011
62,51,8,36,2,5,0,0,11,42,101,002000,2012
38,36,11,25,0,0,0,0,2,42,101,002000,2013
0,0,0,0,0,0,0,0,0,42,101,002000,2014
79,77,17,60,0,0,0,0,2,42,101,002000,2015
69,69,20,44,3,2,0,0,0,42,101,002000,2016
0,0,0,0,0,0,0,0,0,42,101,002100,1000
0,0,0,0,0,0,0,0,0,42,101,002100,1001
53,48,22,22,0,4,0,0,5,42,101,002100,1002
33,33,1,32,0,0,0,0,0,42,101,009600,1009
77,72,0,70,0,0,0,2,5,42,101,009600,1006
57,53,3,50,0,0,0,0,4,42,101,009600,1007
96,96,0,96,0,0,0,0,0,42,101,009600,1008
42,40,0,40,0,0,0,0,2,42,101,009600,1010
47,42,3,39,0,0,0,0,5,42,101,009600,1011
92,88,0,86,0,0,0,2,4,42,101,009600,2000
93,87,6,79,0,2,0,0,6,42,101,009600,2001
112,99,2,92,0,5,0,0,13,42,101,009600,2002
99,87,7,78,0,2,0,0,12,42,101,009600,2003
79,76,0,76,0,0,0,0,3,42,101,009600,2004
74,73,0,57,0,11,0,5,1,42,101,009600,2005
84,80,3,76,0,0,0,1,4,42,101,009600,3000
105,103,6,94,0,0,0,3,2,42,101,009600,3001
115,112,0,111,0,1,0,0,3,42,101,009600,3002
117,116,0,113,3,0,0,0,1,42,101,009600,3003
85,81,0,79,2,0,0,0,4,42,101,009600,3004
120,116,2,114,0,0,0,0,4,42,101,009600,3005
93,93,0,91,0,0,0,2,0,42,101,009600,4000
103,99,0,97,0,0,0,2,4,42,101,009600,4001
119,112,0,112,0,0,0,0,7,42,101,009600,4002
77,76,3,70,0,3,0,0,1,42,101,009600,4003
49,46,0,46,0,0,0,0,3,42,101,009600,4004
35,34,0,34,0,0,0,0,1,42,101,009600,4005
33,29,9,16,0,4,0,0,4,42,101,009600,4006
64,58,2,54,0,2,0,0,6,42,101,009600,4007
96,95,0,93,0,0,0,2,1,42,101,009600,5000
67,65,7,55,0,3,0,0,2,42,101,009600,5001
106,97,0,97,0,0,0,0,9,42,101,009600,5002
10,1,0,1,0,0,0,0,9,42,101,020800,1001
